movie_id,Languages
8480,Korean
8481,Korean
8482,Spanish
8483,English
8484,English
8485,Spanish
8485,French
8485,Swahili
8485,English
8485,Italian
8486,Spanish
8487,English
8489,English
8490,English
8491,English
8492,English
8493,English
8494,English
8494,Spanish
8495,English
8497,Korean
8498,Korean
8499,Japanese
8500,English
8501,Korean
8502,English
8502,Spanish
8502,Italian
8503,Korean
8504,Urdu
8505,English
8506,Korean
8507,Hindi
8508,Malayalam
8509,English
8510,Spanish
8511,English
8512,English
8513,English
8515,German
8515,English
8515,Thai
8516,English
8517,Portuguese
8518,English
8519,English
8520,English
8521,English
8522,Japanese
8523,English
8523,Spanish
8524,French
8525,English
8526,French
8527,English
8528,English
8529,Mandarin
8529,Japanese
8529,English
8530,English
8531,English
8531,Persian
8532,Danish
8534,Italian
8535,English
8536,French
8537,Spanish
8537,English
8537,Vietnamese
8538,Spanish
8539,Spanish
8540,English
8541,English
8541,Greek
8542,English
8542,Bosnian
8542,Serbian
8542,German
8543,Spanish
8544,English
8545,English
8546,Japanese
8547,Khmer
8547,English
8547,French
8548,English
8549,English
8550,English
8551,English
8552,Tamil
8553,Spanish
8554,English
8555,Swedish
8555,English
8555,Italian
8555,French
8556,English
8557,English
8557,Irish
8557,French
8557,Latin
8558,Japanese
8559,English
8560,English
8560,Spanish
8560,Korean
8561,English
8562,Korean
8563,Japanese
8564,Spanish
8566,Kannada
8567,Hindi
8568,Gujarati
8569,English
8569,Greek
8569,Italian
8571,Hindi
8571,English
8572,Hindi
8573,English
8573,Japanese
8574,Malayalam
8575,English
8576,Tamil
8576,Kannada
8577,English
8577,Spanish
8578,English
8579,English
8581,English
8582,French
8583,Hindi
8584,Arabic
8584,French
8584,English
8586,English
8586,Ukrainian
8587,Japanese
8588,Hindi
8588,Awadhi
8589,Japanese
8589,English
8590,Korean
8591,English
8592,English
8593,English
8594,English
8597,Japanese
8598,Spanish
8599,English
8600,English
8601,German
8602,Korean
8603,Portuguese
8603,English
8604,English
8605,English
8606,Hindi
8607,Spanish
8608,English
8609,English
8610,Japanese
8611,English
8612,English
8613,English
8614,Portuguese
8615,Japanese
8616,English
8617,English
8618,Japanese
8619,English
8619,Chinese
8620,German
8621,Portuguese
8622,Japanese
8623,English
8623,Spanish
8623,Korean
8623,Japanese
8623,German
8623,Portuguese
8624,Japanese
8625,Italian
8626,English
8627,Italian
8628,English
8628,Esperanto
8629,French
8630,English
8631,Dutch
8632,Spanish
8633,Flemish
8634,English
8634,Indonesian
8635,English
8636,English
8637,English
8638,English
8639,English
8640,English
8641,Italian
8642,English
8643,Spanish
8643,English
8644,English
8645,English
8645,French
8645,Latin
8646,English
8646,Latin
8647,English
8648,English
8649,English
8649,Arabic
8649,French
8649,German
8649,Italian
8649,Mandarin
8649,Spanish
8650,English
8651,Japanese
8652,Japanese
8653,Korean
8654,French
8655,English
8656,English
8657,Japanese
8658,Spanish
8659,Hindi
8660,Hindi
8661,English
8662,English
8662,Korean
8662,Russian
8662,Spanish
8663,English
8664,Italian
8665,Filipino
8665,Tagalog
8666,English
8666,Hindi
8667,English
8667,Swedish
8667,French
8667,Spanish
8667,German
8668,Japanese
8670,English
8671,English
8671,Chinese
8672,English
8672,Spanish
8672,Portuguese
8673,Japanese
8673,English
8674,Korean
8675,English
8676,English
8677,English
8677,Mandarin
8677,French
8677,Cantonese
8677,Spanish
8678,Spanish
8679,Spanish
8680,English
8680,French
8681,Spanish
8681,English
8682,English
8683,English
8684,Japanese
8684,Mandarin
8684,Russian
8684,Korean
8684,Portuguese
8684,Persian
8684,Indonesian
8684,Hindi
8684,Italian
8684,Dutch
8684,Arabic
8684,French
8684,Latin
8684,English
8685,English
8686,Turkish
8687,English
8688,English
8689,English
8690,English
8691,English
8691,Hebrew
8692,Turkish
8692,French
8693,Turkish
8694,Turkish
8695,Turkish
8696,English
8697,Turkish
8698,Turkish
8699,Turkish
8699,Azerbaijani
8699,Russian
8699,English
8699,Spanish
8699,Japanese
8699,French
8699,Arabic
8700,English
8701,French
8702,English
8703,Hindi
8704,Spanish
8705,English
8705,French
8705,Russian
8705,German
8705,Mandarin
8707,Spanish
8708,English
8709,Dutch
8710,Dutch
8711,English
8711,French
8711,Italian
8711,Turkish
8712,English
8713,English
8714,English
8715,English
8716,English
8716,Apachelanguages
8717,English
8717,French
8718,English
8719,English
8720,Spanish
8721,English
8722,English
8723,Dutch
8724,Dutch
8724,English
8725,Tamil
8726,French
8727,English
8728,English
8729,Bengali
8730,Spanish
8731,Hindi
8732,English
8733,Japanese
8734,English
8734,Hindi
8735,English
8736,Japanese
8737,Swedish
8738,Croatian
8739,English
8740,Japanese
8741,Japanese
8742,Hindi
8742,Urdu
8744,Japanese
8745,Japanese
8746,English
8747,English
8748,English
8749,English
8750,English
8751,English
8751,Spanish
8751,Arabic
8752,English
8753,English
8754,English
8754,French
8755,English
8756,English
8757,English
8758,Mandarin
8759,Kikuyu
8759,English
8761,Mandarin
8761,MinNan
8763,English
8763,Romanian
8763,Bulgarian
8764,English
8765,Japanese
8765,English
8766,Spanish
8767,English
8768,English
8769,English
8770,English
8771,Spanish
8772,English
8774,English
8775,Korean
8777,Portuguese
8778,English
8779,Filipino
8780,English
8781,English
8782,English
8783,English
8784,English
8785,Portuguese
8786,English
8787,English
8788,Arabic
8788,English
8788,Dutch
8789,Japanese
8790,English
8790,BritishSignLanguage
8790,Welsh
8791,Hindi
8792,Chinese
8793,English
8794,English
8794,German
8794,Dutch
8794,French
8794,Spanish
8794,Chinese
8794,Greek
8794,Ancient(to1453)
8794,NorthAmericanIndian
8795,English
8796,English
8797,Danish
8797,English
8798,Korean
8800,English
8801,English
8802,English
8803,English
8804,Spanish
8807,Dutch
8808,Spanish
8809,Japanese
8810,Japanese
8811,English
8812,Bengali
8813,Polish
8813,German
8814,Mandarin
8815,Arabic
8816,English
8817,English
8818,Korean
8818,Mandarin
8818,English
8819,Korean
8820,English
8821,English
8822,English
8824,English
8825,Japanese
8826,English
8827,Spanish
8828,English
8830,English
8831,English
8831,Japanese
8832,Japanese
8833,English
8834,Hindi
8834,English
8835,English
8835,Arabic
8835,Punjabi
8835,Hindi
8836,English
8837,English
8838,Hindi
8839,English
8840,Norwegian
8841,English
8841,Arabic
8842,Georgian
8843,English
8843,Mandarin
8844,Spanish
8845,Spanish
8846,Japanese
8847,English
8848,French
8849,English
8850,Japanese
8851,English
8851,Japanese
8852,Japanese
8853,Korean
8854,English
8855,Dutch
8856,Japanese
8857,English
8858,English
8858,Korean
8859,English
8860,Japanese
8860,JapaneseSignLanguage
8861,English
8862,English
8863,Tamil
8864,English
8865,Urdu
8865,Hindi
8866,Malayalam
8867,Marathi
8867,Hindi
8868,Dutch
8868,Sranan
8869,Malayalam
8869,Tamil
8870,Gujarati
8871,Hindi
8872,Hindi
8873,Marathi
8875,Marathi
8876,English
8877,English
8878,Kannada
8878,Hindi
8878,English
8879,Spanish
8880,Hindi
8881,German
8882,English
8883,English
8883,Korean
8884,Hindi
8885,English
8886,English
8887,English
8888,English
8889,English
8890,English
8891,English
8892,English
8892,German
8892,Hebrew
8893,Thai
8894,English
8894,German
8895,English
8896,English
8897,English
8898,Cantonese
8899,English
8900,English
8903,Norwegian
8904,Korean
8905,English
8906,English
8907,Korean
8908,English
8909,Japanese
8909,English
8910,Japanese
8911,English
8912,English
8913,English
8913,French
8913,Greek
8914,Spanish
8916,German
8917,English
8917,Italian
8917,Hebrew
8918,Italian
8919,English
8920,English
8921,English
8922,English
8922,Italian
8922,Russian
8923,Japanese
8924,Korean
8925,Korean
8926,Korean
8927,Japanese
8928,French
8929,English
8930,Hindi
8931,Japanese
8932,English
8933,English
8934,Chinese
8935,English
8935,German
8935,Spanish
8936,English
8936,French
8937,English
8938,English
8938,Swedish
8939,English
8940,English
8940,Mandarin
8941,English
8941,Spanish
8942,English
8943,Japanese
8944,English
8945,English
8946,English
8946,French
8946,German
8946,Hebrew
8946,Italian
8946,Spanish
8947,English
8948,English
8949,English
8950,English
8950,Spanish
8951,English
8952,French
8953,English
8953,Mandarin
8953,German
8954,English
8954,French
8955,English
8956,English
8957,English
8957,Spanish
8957,Arabic
8957,German
8958,English
8959,Hungarian
8960,Japanese
8961,English
8962,Spanish
8963,English
8964,Japanese
8965,English
8965,Portuguese
8965,Tupi
8965,Spanish
8965,German
8966,Japanese
8967,Japanese
8968,English
8969,English
8970,English
8971,English
8971,Spanish
8972,English
8973,English
8974,German
8975,English
8975,Catalan
8975,Spanish
8976,English
8977,Japanese
8978,German
8979,English
8979,German
8980,English
8980,German
8981,English
8982,English
8983,Spanish
8984,Spanish
8985,Spanish
8986,French
8987,Spanish
8988,Spanish
8989,English
8990,English
8992,Spanish
8992,English
8993,Spanish
8994,German
8995,English
8996,English
8997,English
8998,Korean
8999,English
9000,English
9001,English
9003,Japanese
9004,English
9005,Spanish
9006,Japanese
9007,English
9007,Italian
9008,Japanese
9009,Thai
9010,Japanese
9010,English
9011,English
9012,Hindi
9013,Hindi
9013,Russian
9014,English
9014,Spanish
9015,English
9016,English
9016,Portuguese
9017,Japanese
9018,Dutch
9019,English
9020,English
9021,English
9022,English
9023,English
9024,English
9025,English
9026,Japanese
9027,Japanese
9028,Japanese
9029,Japanese
9030,Japanese
9031,English
9031,German
9031,Czech
9032,Japanese
9033,Japanese
9033,English
9034,English
9035,English
9036,Japanese
9037,English
9038,Spanish
9039,English
9040,Telugu
9040,Tamil
9040,Hindi
9041,English
9042,Japanese
9042,French
9042,English
9043,English
9044,Japanese
9045,English
9045,Japanese
9046,English
9047,English
9048,Japanese
9048,English
9049,English
9050,Korean
9051,Korean
9052,Korean
9052,English
9053,Korean
9053,English
9054,French
9055,Korean
9056,English
9056,Spanish
9057,English
9058,English
9059,German
9060,English
9060,Spanish
9061,English
9062,English
9062,Spanish
9063,English
9063,Korean
9063,Icelandic
9063,Russian
9064,English
9065,Telugu
9065,Tamil
9065,Hindi
9066,English
9067,English
9067,Italian
9067,French
9068,English
9069,English
9070,English
9070,French
9071,Japanese
9072,Japanese
9073,English
9074,English
9075,English
9076,English
9077,English
9077,German
9077,Czech
9077,Latin
9077,French
9078,English
9078,Arabic
9078,German
9079,English
9080,English
9080,German
9080,French
9080,Italian
9080,Turkish
9082,English
9083,Cantonese
9084,Cantonese
9084,English
9084,Thai
9085,Japanese
9086,Japanese
9087,Japanese
9087,English
9088,Korean
9089,English
9090,Korean
9091,Portuguese
9091,Italian
9091,German
9091,English
9091,Spanish
9092,Korean
9092,English
9093,Japanese
9093,English
9094,Korean
9095,Japanese
9096,Korean
9097,Japanese
9098,Japanese
9099,Japanese
9100,Japanese
9101,English
9102,Korean
9103,English
9104,English
9105,Japanese
9106,Korean
9107,Japanese
9108,Japanese
9109,Japanese
9109,English
9110,Japanese
9111,Japanese
9112,Japanese
9113,Japanese
9114,Japanese
9115,Japanese
9116,Japanese
9117,Japanese
9117,English
9118,English
9119,Japanese
9119,English
9120,Japanese
9121,English
9121,Japanese
9122,Japanese
9123,Italian
9124,Japanese
9125,Japanese
9126,Japanese
9126,English
9127,Korean
9128,Japanese
9129,Japanese
9130,Japanese
9131,Japanese
9132,Japanese
9133,Japanese
9134,Japanese
9134,English
9135,Japanese
9136,Japanese
9137,Japanese
9138,Norwegian
9139,French
9139,German
9140,English
9140,Japanese
9141,Japanese
9142,Japanese
9143,Japanese
9144,Japanese
9145,Korean
9146,Korean
9147,Japanese
9149,Japanese
9150,English
9151,Japanese
9152,Japanese
9153,Japanese
9154,Mandarin
9156,Japanese
9158,Japanese
9159,Japanese
9160,English
9161,Japanese
9161,English
9162,Japanese
9163,Japanese
9164,Japanese
9164,English
9165,Japanese
9166,English
9166,Vietnamese
9167,Japanese
9168,Japanese
9168,Indonesian
9169,Japanese
9169,English
9170,Japanese
9171,Japanese
9171,English
9172,Korean
9173,Japanese
9174,Japanese
9174,English
9175,Japanese
9175,English
9176,Japanese
9178,Japanese
9180,Korean
9181,English
9182,Hebrew
9183,English
9184,English
9184,German
9185,English
9186,Spanish
9187,English
9188,Arabic
9188,English
9189,English
9190,German
9191,English
9192,English
9192,Spanish
9193,German
9194,English
9195,Dutch
9196,English
9197,English
9198,English
9199,English
9200,English
9201,English
9202,English
9202,Spanish
9203,French
9206,English
9207,English
9208,English
9209,English
9210,English
9210,Ukrainian
9211,Swedish
9212,English
9213,Norwegian
9214,English
9214,Spanish
9214,Korean
9214,Japanese
9214,German
9214,Portuguese
9215,English
9215,Portuguese
9215,Spanish
9215,Italian
9216,English
9216,Spanish
9216,Korean
9216,Japanese
9216,German
9216,Portuguese
9217,English
9217,Spanish
9217,Korean
9217,Japanese
9217,German
9217,Portuguese
9218,English
9218,Mandarin
9219,Japanese
9220,English
9220,Spanish
9220,Korean
9220,Japanese
9220,German
9220,Portuguese
9221,Spanish
9221,Italian
9221,Bulgarian
9222,Spanish
9222,French
9223,Spanish
9223,Latin
9224,English
9225,English
9226,Spanish
9226,English
9227,Yiddish
9227,English
9227,Spanish
9228,English
9229,Marathi
9230,Japanese
9230,English
9231,French
9232,English
9233,English
9234,English
9234,Korean
9234,German
9235,English
9236,English
9237,Swedish
9238,Swedish
9239,Swedish
9240,English
9241,Hindi
9241,English
9242,Hindi
9243,Hindi
9243,Russian
9244,Hindi
9245,Hindi
9245,English
9246,Hindi
9247,Hindi
9247,English
9248,English
9248,Hindi
9249,English
9249,French
9249,Ukrainian
9250,English
9250,Mandarin
9251,Japanese
9252,Swedish
9253,English
9254,English
9255,English
9256,Hindi
9257,Japanese
9257,English
9258,Georgian
9259,English
9260,German
9261,Korean
9262,English
9263,English
9264,English
9265,English
9266,Hindi
9267,German
9267,English
9268,English
9269,Arabic
9269,English
9270,English
9271,Dutch
9272,English
9273,Spanish
9274,Spanish
9275,English
9276,Korean
9277,English
9278,English
9279,English
9280,French
9280,Spanish
9280,German
9281,Spanish
9282,English
9283,English
9284,English
9285,English
9286,Hindi
9287,English
9287,Spanish
9288,English
9289,English
9290,English
9290,Spanish
9291,English
9292,English
9293,English
9294,English
9295,Korean
9296,English
9297,English
9298,English
9299,English
9300,English
9300,East-Greenlandic
9301,English
9302,English
9303,English
9304,English
9305,Japanese
9306,English
9307,Korean
9308,English
9309,English
9311,English
9311,Greek
9312,English
9313,English
9314,English
9314,Arabic
9315,English
9315,Hungarian
9315,Polish
9315,French
9316,English
9316,French
9317,Spanish
9318,English
9319,English
9320,Spanish
9321,Spanish
9322,Spanish
9322,German
9322,English
9322,French
9323,English
9323,Spanish
9324,English
9325,English
9325,Cantonese
9326,English
9327,English
9328,English
9329,English
9330,English
9331,English
9332,Hindi
9333,English
9334,English
9335,English
9335,Arabic
9335,Persian
9336,English
9337,English
9338,English
9339,Hindi
9340,French
9340,Czech
9341,Japanese
9342,English
9343,English
9343,French
9344,English
9345,English
9345,French
9345,Spanish
9346,English
9346,German
9347,English
9348,Swedish
9348,French
9348,English
9348,Saami
9349,Tswana
9349,English
9350,English
9351,English
9352,English
9353,English
9354,English
9355,English
9356,English
9356,Spanish
9358,Arabic
9359,Japanese
9360,English
9361,Japanese
9362,Norwegian
9363,Spanish
9364,German
9365,English
9366,English
9367,English
9368,English
9369,Korean
9370,Japanese
9371,English
9372,English
9373,German
9374,English
9375,English
9376,English
9377,English
9378,English
9379,English
9380,English
9381,English
9383,Spanish
9383,English
9384,English
9385,English
9386,English
9387,English
9388,English
9389,English
9389,Korean
9390,English
9391,English
9392,French
9392,English
9394,Danish
9394,English
9394,Tagalog
9395,Hindi
9396,Hindi
9397,English
9398,Portuguese
9399,Hindi
9400,English
9401,Hindi
9402,English
9403,English
9404,German
9405,English
9406,English
9407,Dutch
9408,English
9409,English
9410,English
9412,English
9413,French
9414,French
9415,Turkish
9416,Arabic
9417,English
9418,English
9418,Hebrew
9419,Arabic
9420,Korean
9421,Korean
9421,Vietnamese
9422,English
9423,Italian
9424,English
9425,English
9426,Swedish
9427,Spanish
9428,Korean
9429,Spanish
9430,German
9431,English
9432,English
9433,English
9434,English
9436,English
9437,English
9438,Dutch
9439,German
9439,Japanese
9439,Romanian
9440,Mandarin
9440,Japanese
9440,Cantonese
9440,English
9440,MinNan
9440,Hokkien
9441,English
9441,Chinese
9441,Arabic
9442,Spanish
9443,English
9444,Swedish
9445,Spanish
9445,Italian
9445,English
9446,English
9447,Mandarin
9448,Norwegian
9448,French
9448,Swedish
9450,Spanish
9451,Japanese
9451,English
9452,Russian
9452,English
9452,Japanese
9453,Italian
9453,English
9453,French
9454,Korean
9455,English
9456,English
9457,French
9457,English
9457,Spanish
9458,English
9459,English
9460,English
9460,Thai
9461,Korean
9462,Korean
9463,Korean
9464,Korean
9464,Japanese
9465,Korean
9466,Korean
9468,Korean
9469,English
9470,English
9471,English
9472,English
9473,English
9474,English
9476,English
9477,Arabic
9477,French
9478,English
9478,Korean
9478,Chinese
9479,English
9480,English
9481,English
9481,Klingon
9482,English
9483,Spanish
9484,English
9484,Spanish
9484,Arabic
9484,Chinese
9484,Korean
9484,Chechen
9484,Slovak
9485,English
9486,English
9487,Spanish
9488,English
9489,English
9490,Mandarin
9490,Japanese
9490,English
9491,English
9492,English
9494,English
9494,Khmer
9495,English
9496,English
9497,English
9498,Khmer
9498,English
9498,French
9499,English
9500,English
9501,English
9502,Yoruba
9502,English
9503,English
9503,Italian
9504,English
9505,Mandarin
9505,Chinese
9506,English
9507,English
9507,Spanish
9507,Portuguese
9507,Mandarin
9507,Tagalog
9507,Russian
9508,English
9508,French
9509,English
9510,English
9511,English
9512,English
9512,Cantonese
9513,Japanese
9514,English
9515,Cantonese
9516,English
9517,English
9518,English
9519,English
9520,Hindi
9521,Korean
9522,Spanish
9523,French
9524,Italian
9524,English
9525,English
9525,German
9526,Japanese
9527,English
9528,Romanian
9529,German
9530,Japanese
9532,Japanese
9533,Japanese
9535,Japanese
9536,Japanese
9537,English
9537,Spanish
9537,Arabic
9538,English
9538,Khmer
9539,English
9539,Japanese
9539,Latin
9540,English
9541,English
9541,French
9542,English
9542,German
9543,German
9544,French
9544,English
9545,English
9545,Italian
9546,English
9547,English
9548,English
9549,English
9550,French
9551,Korean
9552,Punjabi
9552,Hindi
9553,Hindi
9554,Hindi
9555,Hindi
9556,Hindi
9557,Punjabi
9558,Hindi
9559,Swedish
9560,German
9561,Mandarin
9561,MinNan
9562,Japanese
9563,English
9563,Italian
9564,English
9564,Italian
9565,English
9566,Spanish
9567,Chinese
9568,German
9569,English
9570,Spanish
9571,French
9571,Hungarian
9571,Italian
9571,English
9572,Spanish
9573,English
9574,English
9575,English
9576,Italian
9577,English
9577,French
9577,Italian
9578,Thai
9579,English
9580,English
9580,Spanish
9581,English
9582,English
9582,French
9582,Swedish
9582,German
9583,English
9584,English
9584,Spanish
9585,English
9585,Russian
9585,French
9585,Japanese
9585,Italian
9585,Dutch
9585,Spanish
9586,Dutch
9586,English
9587,Mandarin
9587,English
9588,English
9589,English
9589,Japanese
9589,Spanish
9590,Dutch
9591,Dutch
9592,Malay
9593,English
9593,German
9593,Russian
9594,English
9595,English
9596,Japanese
9598,English
9599,English
9600,English
9602,Malay
9603,Korean
9603,English
9603,Mandarin
9604,Japanese
9605,English
9606,English
9607,Norwegian
9607,English
9608,English
9609,English
9609,Indonesian
9610,Polish
9611,English
9611,Indonesian
9611,French
9612,German
9612,Italian
9613,Turkish
9614,English
9615,Spanish
9616,English
9617,English
9618,Spanish
9619,English
9620,English
9620,French
9620,German
9620,Arabic
9621,English
9622,English
9623,English
9624,Italian
9625,English
9626,English
9627,English
9628,Telugu
9628,Tamil
9628,Hindi
9629,Telugu
9629,Tamil
9629,Hindi
9630,Telugu
9630,Tamil
9630,Hindi
9631,Telugu
9631,Tamil
9632,Telugu
9632,Tamil
9633,Telugu
9633,Tamil
9634,Portuguese
9635,Mandarin
9635,Cantonese
9635,English
9635,Thai
9635,Burmese
9636,English
9636,Chinese
9636,Khmer
9637,English
9638,English
9639,Spanish
9640,English
9641,English
9641,Russian
9642,English
9642,Armenian
9643,Indonesian
9643,English
9644,English
9644,Japanese
9644,Ukrainian
9645,English
9646,Japanese
9647,Spanish
9647,English
9647,Basque
9648,English
9649,English
9650,English
9651,English
9652,English
9653,English
9654,English
9655,English
9656,English
9657,English
9658,English
9659,English
9659,French
9659,German
9660,English
9661,English
9662,English
9663,English
9664,Mandarin
9665,Mandarin
9667,English
9668,French
9668,English
9669,English
9670,English
9671,English
9672,Japanese
9672,English
9674,Japanese
9675,Japanese
9676,Russian
9677,Russian
9678,English
9679,English
9680,English
9681,Spanish
9682,English
9683,English
9684,Russian
9685,English
9686,English
9686,Russian
9686,Mandarin
9687,English
9688,English
9689,English
9690,Czech
9690,Slovak
9691,English
9692,Japanese
9693,Japanese
9694,English
9695,Japanese
9695,English
9696,Japanese
9697,English
9698,English
9699,English
9700,English
9700,Latin
9701,Spanish
9702,English
9702,Hebrew
9703,English
9703,Russian
9704,English
9705,English
9706,Hindi
9707,English
9708,English
9708,Hindi
9709,Catalan
9709,Spanish
9710,English
9711,English
9711,French
9712,English
9713,Hindi
9713,English
9713,Kannada
9713,Marathi
9714,Spanish
9715,English
9715,Ukrainian
9716,English
9717,English
9718,English
9720,Japanese
9721,Japanese
9721,English
9722,English
9722,Yiddish
9723,Japanese
9724,Dutch
9725,Korean
9725,English
9725,German
9726,English
9727,English
9728,English
9729,English
9730,English
9731,Korean
9731,Italian
9732,Mandarin
9733,Dutch
9734,English
9734,German
9735,English
9736,Japanese
9736,English
9736,Korean
9737,English
9738,Japanese
9739,Portuguese
9739,French
9739,English
9739,Italian
9740,Japanese
9741,English
9742,Japanese
9743,Japanese
9743,English
9744,Korean
9745,Czech
9746,Polish
9746,English
9747,Japanese
9748,Japanese
9749,Spanish
9749,Russian
9749,Serbian
9749,English
9750,English
9750,Hebrew
9750,Mandarin
9751,English
9751,Arabic
9752,English
9752,Spanish
9752,Russian
9752,Italian
9752,French
9753,Spanish
9754,Spanish
9754,English
9754,SpanishSignLanguage
9755,Italian
9756,English
9757,German
9758,Hindi
9759,Hindi
9760,Spanish
9761,Hindi
9762,Hindi
9763,Spanish
9764,English
9765,Chinese
9767,English
9768,Hindi
9769,Spanish
9770,English
9771,Spanish
9772,Hindi
9773,Mandarin
9773,Korean
9773,English
9774,Hindi
9774,English
9775,Hindi
9777,English
9777,Russian
9778,Japanese
9778,English
9780,French
9780,English
9781,Hindi
9782,English
9783,Turkish
9784,French
9785,English
9786,English
9787,Korean
9788,Italian
9789,Spanish
9790,Italian
9791,Italian
9792,Hindi
9793,French
9794,English
9794,Korean
9794,Spanish
9795,English
9796,English
9797,Hindi
9798,Mandarin
9798,Mongolian
9799,English
9800,Hindi
9801,Japanese
9802,English
9803,English
9804,English
9804,Spanish
9804,Russian
9804,Khmer
9805,English
9806,English
9807,English
9808,English
9809,English
9810,English
9811,Hindi
9811,English
9812,Japanese
9813,English
9814,Portuguese
9815,English
9816,Korean
9816,Japanese
9816,Mandarin
9816,English
9817,Korean
9818,Korean
9819,English
9820,Korean
9821,Korean
9822,Swedish
9822,Persian
9823,English
9824,Spanish
9825,Hindi
9826,English
9827,Hindi
9828,Japanese
9828,English
9829,Japanese
9830,English
9832,Tamil
9833,Chinese
9833,English
9834,Mandarin
9835,Korean
9836,French
9837,English
9838,English
9840,English
9841,Spanish
9842,Korean
9844,English
9845,English
9846,Mandarin
9846,MinNan
9847,Korean
9848,Korean
9849,Japanese
9850,Japanese
9851,French
9852,French
9854,English
9855,English
9856,Italian
9856,Russian
9856,Latin
9857,Korean
9858,Swedish
9859,Afrikaans
9859,German
9859,SwissGerman
9860,English
9860,Hebrew
9861,Japanese
9862,Hindi
9863,English
9864,Indonesian
9864,English
9865,English
9866,Korean
9867,Spanish
9868,Japanese
9869,Japanese
9870,English
9871,English
9872,English
9872,Spanish
9873,English
9874,English
9875,English
9876,Hindi
9877,Hindi
9878,Hindi
9879,Hindi
9880,Hindi
9881,English
9882,Korean
9883,Korean
9884,Korean
9885,Korean
9886,Korean
9888,English
9889,Cantonese
9889,Mandarin
9892,English
9892,Malayalam
9892,Tamil
9892,Hindi
9893,English
9894,English
9894,Spanish
9895,English
9896,English
9896,Hindi
9896,Bengali
9897,English
9897,Arabic
9897,Albanian
9897,Romanian
9898,English
9899,Japanese
9900,Hindi
9901,English
9901,Pushto
9902,English
9902,Cantonese
9903,Hindi
9904,English
9905,English
9907,Mandarin
9907,English
9907,Cantonese
9908,English
9909,English
9910,French
9911,English
9911,Japanese
9911,Spanish
9912,English
9912,French
9913,English
9914,French
9914,English
9915,French
9915,Arabic
9916,English
9916,French
9916,Arabic
9917,French
9918,Japanese
9919,Japanese
9920,Japanese
9921,English
9921,Italian
9922,Portuguese
9923,English
9924,Turkish
9925,English
9925,Spanish
9925,German
9926,English
9927,English
9928,Mandarin
9928,Cantonese
9929,English
9930,English
9931,English
9931,AmericanSignLanguage
9931,Russian
9932,Hindi
9933,Hindi
9934,Hindi
9936,English
9937,Czech
9937,German
9937,English
9938,English
9939,Japanese
9940,English
9941,English
9941,French
9942,English
9943,English
9944,English
9945,English
9946,English
9947,French
9948,German
9949,English
9950,German
9950,Polish
9951,English
9951,Portuguese
9952,English
9952,Lingala
9952,French
9953,English
9954,English
9955,Hindi
9956,Hindi
9956,English
9957,Hindi
9958,Hindi
9959,English
9960,German
9961,English
9962,English
9964,German
9965,German
9965,Cantonese
9966,German
9967,German
9968,German
9969,Mandarin
9969,English
9969,MinNan
9970,English
9971,English
9972,English
9973,Korean
9973,English
9974,Japanese
9975,English
9975,Japanese
9976,English
9977,English
9978,Hindi
9979,English
9980,English
9982,English
9982,Spanish
9983,Dutch
9984,Dutch
9985,English
9986,Hindi
9986,English
9987,Hindi
9987,English
9988,Hindi
9989,Hindi
9990,Hindi
9991,Hindi
9991,English
9992,Hindi
9993,Hindi
9994,Hindi
9994,Punjabi
9995,Hindi
9996,Hindi
9997,Hindi
9999,Hindi
9999,English
10000,Italian
10001,Italian
10002,Tamil
10002,Mandarin
10002,English
10003,Georgian
10003,Russian
10004,Hindi
10004,English
10005,Catalan
10005,French
10005,Spanish
10006,French
10007,English
10007,Hindi
10007,Manipuri
10007,Xhosa
10008,French
10008,Wolof
10008,Romanian
10008,Norwegian
10009,English
10010,Mandarin
10010,Japanese
10010,English
10011,Mandarin
10011,English
10012,German
10012,Portuguese
10012,English
10012,Italian
10013,English
10013,Italian
10015,English
10017,English
10018,Spanish
10019,Korean
10019,Japanese
10020,English
10020,French
10020,Spanish
10021,Korean
10022,English
10023,English
10024,Hebrew
10024,English
10024,Arabic
10024,Russian
10025,English
10026,Thai
10027,English
10027,Afrikaans
10028,Hindi
10029,Swedish
10029,English
10029,German
10029,Russian
10030,English
10031,English
10032,English
10033,English
10034,English
10034,Arabic
10035,English
10035,Polish
10036,English
10037,English
10038,English
10039,English
10040,Japanese
10040,English
10041,Japanese
10042,Japanese
10043,Korean
10044,English
10045,English
10046,English
10047,Dutch
10048,Dutch
10049,English
10050,English
10052,English
10053,English
10054,French
10055,English
10056,German
10056,English
10057,Xhosa
10057,English
10057,Afrikaans
10058,German
10059,Czech
10060,English
10061,English
10062,Japanese
10063,English
10064,French
10065,Spanish
10066,Hindi
10067,Italian
10068,English
10068,French
10068,Czech
10069,English
10070,Spanish
10071,English
10072,English
10073,English
10074,English
10075,Korean
10076,English
10077,Japanese
10078,English
10079,Japanese
10080,Japanese
10081,Spanish
10082,Hindi
10083,English
10084,Cantonese
10084,Mandarin
10084,English
10084,Portuguese
10085,French
10087,German
10088,Japanese
10089,English
10090,Japanese
10091,Japanese
10091,English
10092,Japanese
10093,Japanese
10093,English
10094,Japanese
10095,Japanese
10096,Japanese
10097,English
10098,English
10099,German
10100,English
10101,Korean
10102,Japanese
10104,English
10105,Spanish
